repo_name,workflow_path,job_name,runner,visibility,archived,forked,reusable_workflow,workflow_url,repo_url
codex,rust-release-argument-comment-lint.yml,skip,ubuntu-latest,public,0,0,1,https://github.com/openai/codex/blob/main/.github/workflows/rust-release-argument-comment-lint.yml,https://github.com/openai/codex
codex,rust-release-prepare.yml,prepare,ubuntu-latest,public,0,0,0,https://github.com/openai/codex/blob/main/.github/workflows/rust-release-prepare.yml,https://github.com/openai/codex
codex,rust-release-windows.yml,build-windows-symbols,ubuntu-24.04,public,0,0,1,https://github.com/openai/codex/blob/main/.github/workflows/rust-release-windows.yml,https://github.com/openai/codex
codex,rust-release-zsh.yml,darwin,macos-15-large,public,0,0,1,https://github.com/openai/codex/blob/main/.github/workflows/rust-release-zsh.yml,https://github.com/openai/codex
codex,rust-release-zsh.yml,darwin,macos-15-xlarge,public,0,0,1,https://github.com/openai/codex/blob/main/.github/workflows/rust-release-zsh.yml,https://github.com/openai/codex
codex,rust-release-zsh.yml,linux,ubuntu-24.04,public,0,0,1,https://github.com/openai/codex/blob/main/.github/workflows/rust-release-zsh.yml,https://github.com/openai/codex
codex,rust-release-zsh.yml,linux,ubuntu-24.04-arm,public,0,0,1,https://github.com/openai/codex/blob/main/.github/workflows/rust-release-zsh.yml,https://github.com/openai/codex
codex,rust-release.yml,deploy-dev-website,ubuntu-latest,public,0,0,0,https://github.com/openai/codex/blob/main/.github/workflows/rust-release.yml,https://github.com/openai/codex
codex,rust-release.yml,finalize-macos,macos-15-xlarge,public,0,0,0,https://github.com/openai/codex/blob/main/.github/workflows/rust-release.yml,https://github.com/openai/codex
codex,rust-release.yml,package-macos,macos-15-xlarge,public,0,0,0,https://github.com/openai/codex/blob/main/.github/workflows/rust-release.yml,https://github.com/openai/codex
codex,rust-release.yml,publish-dotslash,ubuntu-latest,public,0,0,0,https://github.com/openai/codex/blob/main/.github/workflows/rust-release.yml,https://github.com/openai/codex
codex,rust-release.yml,publish-npm,ubuntu-latest,public,0,0,0,https://github.com/openai/codex/blob/main/.github/workflows/rust-release.yml,https://github.com/openai/codex
codex,rust-release.yml,release,ubuntu-latest,public,0,0,0,https://github.com/openai/codex/blob/main/.github/workflows/rust-release.yml,https://github.com/openai/codex
codex,rust-release.yml,sign-macos-binaries,ubuntu-latest,public,0,0,0,https://github.com/openai/codex/blob/main/.github/workflows/rust-release.yml,https://github.com/openai/codex
codex,rust-release.yml,sign-macos-dmg,ubuntu-latest,public,0,0,0,https://github.com/openai/codex/blob/main/.github/workflows/rust-release.yml,https://github.com/openai/codex
codex,rust-release.yml,tag-check,ubuntu-latest,public,0,0,0,https://github.com/openai/codex/blob/main/.github/workflows/rust-release.yml,https://github.com/openai/codex
codex,rust-release.yml,update-branch,ubuntu-latest,public,0,0,0,https://github.com/openai/codex/blob/main/.github/workflows/rust-release.yml,https://github.com/openai/codex
codex,rust-release.yml,winget,ubuntu-latest,public,0,0,0,https://github.com/openai/codex/blob/main/.github/workflows/rust-release.yml,https://github.com/openai/codex
codex,rusty-v8-release.yml,build,macos-15-xlarge,public,0,0,0,https://github.com/openai/codex/blob/main/.github/workflows/rusty-v8-release.yml,https://github.com/openai/codex
codex,rusty-v8-release.yml,build,ubuntu-24.04,public,0,0,0,https://github.com/openai/codex/blob/main/.github/workflows/rusty-v8-release.yml,https://github.com/openai/codex
codex,rusty-v8-release.yml,build,ubuntu-24.04-arm,public,0,0,0,https://github.com/openai/codex/blob/main/.github/workflows/rusty-v8-release.yml,https://github.com/openai/codex
codex,rusty-v8-release.yml,build-windows-source,windows-2022,public,0,0,0,https://github.com/openai/codex/blob/main/.github/workflows/rusty-v8-release.yml,https://github.com/openai/codex
codex,rusty-v8-release.yml,metadata,ubuntu-latest,public,0,0,0,https://github.com/openai/codex/blob/main/.github/workflows/rusty-v8-release.yml,https://github.com/openai/codex
codex,rusty-v8-release.yml,publish-release,ubuntu-latest,public,0,0,0,https://github.com/openai/codex/blob/main/.github/workflows/rusty-v8-release.yml,https://github.com/openai/codex
codex,sdk.yml,python-sdk,group-and-labels,public,0,0,0,https://github.com/openai/codex/blob/main/.github/workflows/sdk.yml,https://github.com/openai/codex
codex,sdk.yml,sdks,group-and-labels,public,0,0,0,https://github.com/openai/codex/blob/main/.github/workflows/sdk.yml,https://github.com/openai/codex
codex,v8-canary.yml,build,macos-15-xlarge,public,0,0,0,https://github.com/openai/codex/blob/main/.github/workflows/v8-canary.yml,https://github.com/openai/codex
codex,v8-canary.yml,build,ubuntu-24.04,public,0,0,0,https://github.com/openai/codex/blob/main/.github/workflows/v8-canary.yml,https://github.com/openai/codex
codex,v8-canary.yml,build,ubuntu-24.04-arm,public,0,0,0,https://github.com/openai/codex/blob/main/.github/workflows/v8-canary.yml,https://github.com/openai/codex
codex,v8-canary.yml,build-windows-source,windows-2022,public,0,0,0,https://github.com/openai/codex/blob/main/.github/workflows/v8-canary.yml,https://github.com/openai/codex
codex,v8-canary.yml,metadata,ubuntu-latest,public,0,0,0,https://github.com/openai/codex/blob/main/.github/workflows/v8-canary.yml,https://github.com/openai/codex
codex-action,ci.yml,verify,ubuntu-latest,public,0,0,0,https://github.com/openai/codex-action/blob/main/.github/workflows/ci.yml,https://github.com/openai/codex-action
codex-action,cla.yml,cla,ubuntu-latest,public,0,0,0,https://github.com/openai/codex-action/blob/main/.github/workflows/cla.yml,https://github.com/openai/codex-action
codex-plugin-cc,pull-request-ci.yml,ci,ubuntu-latest,public,0,0,0,https://github.com/openai/codex-plugin-cc/blob/main/.github/workflows/pull-request-ci.yml,https://github.com/openai/codex-plugin-cc
codex-universal,build-image.yml,build-amd64,group-and-labels,public,0,0,0,https://github.com/openai/codex-universal/blob/main/.github/workflows/build-image.yml,https://github.com/openai/codex-universal
codex-universal,build-image.yml,build-arm64,group-and-labels,public,0,0,0,https://github.com/openai/codex-universal/blob/main/.github/workflows/build-image.yml,https://github.com/openai/codex-universal
codex-universal,build-image.yml,manifest-and-attest,group-and-labels,public,0,0,0,https://github.com/openai/codex-universal/blob/main/.github/workflows/build-image.yml,https://github.com/openai/codex-universal
compose-richtext,android.yml,build,ubuntu-latest,public,0,1,0,https://github.com/openai/compose-richtext/blob/main/.github/workflows/android.yml,https://github.com/openai/compose-richtext
compose-richtext,docs.yml,deploy,ubuntu-latest,public,0,1,0,https://github.com/openai/compose-richtext/blob/main/.github/workflows/docs.yml,https://github.com/openai/compose-richtext
compose-richtext,publish.yml,publish,ubuntu-latest,public,0,1,0,https://github.com/openai/compose-richtext/blob/main/.github/workflows/publish.yml,https://github.com/openai/compose-richtext
etcd,ci.yml,delivery,ubuntu-latest,public,1,1,0,https://github.com/openai/etcd/blob/6.3.0-openai/.github/workflows/ci.yml,https://github.com/openai/etcd
etcd,ci.yml,dokken,ubuntu-latest,public,1,1,0,https://github.com/openai/etcd/blob/6.3.0-openai/.github/workflows/ci.yml,https://github.com/openai/etcd
etcd,ci.yml,final,ubuntu-latest,public,1,1,0,https://github.com/openai/etcd/blob/6.3.0-openai/.github/workflows/ci.yml,https://github.com/openai/etcd
etcd,ci.yml,mdl,ubuntu-latest,public,1,1,0,https://github.com/openai/etcd/blob/6.3.0-openai/.github/workflows/ci.yml,https://github.com/openai/etcd
etcd,ci.yml,yamllint,ubuntu-latest,public,1,1,0,https://github.com/openai/etcd/blob/6.3.0-openai/.github/workflows/ci.yml,https://github.com/openai/etcd
etcd,md-links.yml,md-links,ubuntu-latest,public,1,1,0,https://github.com/openai/etcd/blob/6.3.0-openai/.github/workflows/md-links.yml,https://github.com/openai/etcd
etcd,stale.yml,stale,ubuntu-latest,public,1,1,0,https://github.com/openai/etcd/blob/6.3.0-openai/.github/workflows/stale.yml,https://github.com/openai/etcd
euphony,build.yml,build,ubuntu-latest,public,0,0,0,https://github.com/openai/euphony/blob/main/.github/workflows/build.yml,https://github.com/openai/euphony
euphony,publish.yml,publish,ubuntu-latest,public,0,0,0,https://github.com/openai/euphony/blob/main/.github/workflows/publish.yml,https://github.com/openai/euphony
evals,run_tests.yaml,check_files,ubuntu-latest,public,0,0,0,https://github.com/openai/evals/blob/main/.github/workflows/run_tests.yaml,https://github.com/openai/evals
evals,test_eval.yaml,check_files,ubuntu-latest,public,0,0,0,https://github.com/openai/evals/blob/main/.github/workflows/test_eval.yaml,https://github.com/openai/evals
frontier-evals,alcatraz_lint.yml,test,ubuntu-latest,public,0,0,0,https://github.com/openai/frontier-evals/blob/main/.github/workflows/alcatraz_lint.yml,https://github.com/openai/frontier-evals
frontier-evals,ci.yml,pre_commit,ubuntu-latest,public,0,0,0,https://github.com/openai/frontier-evals/blob/main/.github/workflows/ci.yml,https://github.com/openai/frontier-evals
frontier-evals,compatibility_api_lint.yml,test,ubuntu-latest,public,0,0,0,https://github.com/openai/frontier-evals/blob/main/.github/workflows/compatibility_api_lint.yml,https://github.com/openai/frontier-evals
frontier-evals,compatibility_api_preparedness_lint.yml,test,ubuntu-latest,public,0,0,0,https://github.com/openai/frontier-evals/blob/main/.github/workflows/compatibility_api_preparedness_lint.yml,https://github.com/openai/frontier-evals
frontier-evals,paperbench_lint.yml,test,ubuntu-latest,public,0,0,0,https://github.com/openai/frontier-evals/blob/main/.github/workflows/paperbench_lint.yml,https://github.com/openai/frontier-evals
frontier-evals,paperbench_tests.yml,test,ubuntu-latest,public,0,0,0,https://github.com/openai/frontier-evals/blob/main/.github/workflows/paperbench_tests.yml,https://github.com/openai/frontier-evals
frontier-evals,preparedness_turncompleter_lint.yml,test,ubuntu-latest,public,0,0,0,https://github.com/openai/frontier-evals/blob/main/.github/workflows/preparedness_turncompleter_lint.yml,https://github.com/openai/frontier-evals
frontier-evals,preparedness_turncompleter_tests.yml,test,ubuntu-latest,public,0,0,0,https://github.com/openai/frontier-evals/blob/main/.github/workflows/preparedness_turncompleter_tests.yml,https://github.com/openai/frontier-evals
frontier-evals,swelancer_lint.yml,test,ubuntu-latest,public,0,0,0,https://github.com/openai/frontier-evals/blob/main/.github/workflows/swelancer_lint.yml,https://github.com/openai/frontier-evals
gpt-oss,CI.yml,publish,ubuntu-latest,public,0,0,0,https://github.com/openai/gpt-oss/blob/main/.github/workflows/CI.yml,https://github.com/openai/gpt-oss
gym,build.yml,build,ubuntu-latest,public,1,0,0,https://github.com/openai/gym/blob/master/.github/workflows/build.yml,https://github.com/openai/gym
gym,pre-commit.yml,pre-commit,ubuntu-latest,public,1,0,0,https://github.com/openai/gym/blob/master/.github/workflows/pre-commit.yml,https://github.com/openai/gym
gym3,ci.yaml,tests,macos-10.15,public,0,0,0,https://github.com/openai/gym3/blob/master/.github/workflows/ci.yaml,https://github.com/openai/gym3
gym3,ci.yaml,tests,ubuntu-18.04,public,0,0,0,https://github.com/openai/gym3/blob/master/.github/workflows/ci.yaml,https://github.com/openai/gym3
gym3,ci.yaml,tests,windows-2019,public,0,0,0,https://github.com/openai/gym3/blob/master/.github/workflows/ci.yaml,https://github.com/openai/gym3
harmony,CI.yml,linux,ubuntu-22.04,public,0,0,0,https://github.com/openai/harmony/blob/main/.github/workflows/CI.yml,https://github.com/openai/harmony
harmony,CI.yml,macos,macos-14,public,0,0,0,https://github.com/openai/harmony/blob/main/.github/workflows/CI.yml,https://github.com/openai/harmony
harmony,CI.yml,macos,macos-15,public,0,0,0,https://github.com/openai/harmony/blob/main/.github/workflows/CI.yml,https://github.com/openai/harmony
harmony,CI.yml,musllinux,ubuntu-22.04,public,0,0,0,https://github.com/openai/harmony/blob/main/.github/workflows/CI.yml,https://github.com/openai/harmony
harmony,CI.yml,release,ubuntu-latest,public,0,0,0,https://github.com/openai/harmony/blob/main/.github/workflows/CI.yml,https://github.com/openai/harmony
harmony,CI.yml,sdist,ubuntu-latest,public,0,0,0,https://github.com/openai/harmony/blob/main/.github/workflows/CI.yml,https://github.com/openai/harmony
harmony,CI.yml,tests,macos-14,public,0,0,0,https://github.com/openai/harmony/blob/main/.github/workflows/CI.yml,https://github.com/openai/harmony
harmony,CI.yml,tests,ubuntu-latest,public,0,0,0,https://github.com/openai/harmony/blob/main/.github/workflows/CI.yml,https://github.com/openai/harmony
harmony,CI.yml,tests,windows-latest,public,0,0,0,https://github.com/openai/harmony/blob/main/.github/workflows/CI.yml,https://github.com/openai/harmony
harmony,CI.yml,windows,windows-latest,public,0,0,0,https://github.com/openai/harmony/blob/main/.github/workflows/CI.yml,https://github.com/openai/harmony
homebrew-tools,auto-merge-goreleaser.yml,automerge,ubuntu-latest,public,0,0,0,https://github.com/openai/homebrew-tools/blob/main/.github/workflows/auto-merge-goreleaser.yml,https://github.com/openai/homebrew-tools
homebrew-tools,auto-merge-goreleaser.yml,verify,ubuntu-latest,public,0,0,0,https://github.com/openai/homebrew-tools/blob/main/.github/workflows/auto-merge-goreleaser.yml,https://github.com/openai/homebrew-tools
homebrew-tools,validate-cask.yml,validate-cask,macos-latest,public,0,0,0,https://github.com/openai/homebrew-tools/blob/main/.github/workflows/validate-cask.yml,https://github.com/openai/homebrew-tools
main-branch-check-action,build.yaml,build,ubuntu-latest,public,1,0,0,https://github.com/openai/main-branch-check-action/blob/main/.github/workflows/build.yaml,https://github.com/openai/main-branch-check-action
openai-agents-js,changeset.yml,changeset-validation,ubuntu-latest,public,0,0,0,https://github.com/openai/openai-agents-js/blob/main/.github/workflows/changeset.yml,https://github.com/openai/openai-agents-js
openai-agents-js,docs.yml,build,ubuntu-latest,public,0,0,0,https://github.com/openai/openai-agents-js/blob/main/.github/workflows/docs.yml,https://github.com/openai/openai-agents-js
openai-agents-js,docs.yml,deploy,ubuntu-latest,public,0,0,0,https://github.com/openai/openai-agents-js/blob/main/.github/workflows/docs.yml,https://github.com/openai/openai-agents-js
openai-agents-js,issues.yml,close-issues,ubuntu-latest,public,0,0,0,https://github.com/openai/openai-agents-js/blob/main/.github/workflows/issues.yml,https://github.com/openai/openai-agents-js
openai-agents-js,release-tag.yml,create-tag,ubuntu-latest,public,0,0,0,https://github.com/openai/openai-agents-js/blob/main/.github/workflows/release-tag.yml,https://github.com/openai/openai-agents-js
openai-agents-js,release.yml,version,ubuntu-latest,public,0,0,0,https://github.com/openai/openai-agents-js/blob/main/.github/workflows/release.yml,https://github.com/openai/openai-agents-js
openai-agents-js,test.yml,changes,ubuntu-latest,public,0,0,0,https://github.com/openai/openai-agents-js/blob/main/.github/workflows/test.yml,https://github.com/openai/openai-agents-js
openai-agents-js,test.yml,coverage,ubuntu-latest,public,0,0,0,https://github.com/openai/openai-agents-js/blob/main/.github/workflows/test.yml,https://github.com/openai/openai-agents-js
openai-agents-js,test.yml,test,ubuntu-latest,public,0,0,0,https://github.com/openai/openai-agents-js/blob/main/.github/workflows/test.yml,https://github.com/openai/openai-agents-js
openai-agents-js,test.yml,windows-sandbox-paths,windows-latest,public,0,0,0,https://github.com/openai/openai-agents-js/blob/main/.github/workflows/test.yml,https://github.com/openai/openai-agents-js
openai-agents-python,docs.yml,deploy_docs,ubuntu-latest,public,0,0,0,https://github.com/openai/openai-agents-python/blob/main/.github/workflows/docs.yml,https://github.com/openai/openai-agents-python
openai-agents-python,issues.yml,close-issues,ubuntu-latest,public,0,0,0,https://github.com/openai/openai-agents-python/blob/main/.github/workflows/issues.yml,https://github.com/openai/openai-agents-python
openai-agents-python,publish.yml,publish,ubuntu-latest,public,0,0,0,https://github.com/openai/openai-agents-python/blob/main/.github/workflows/publish.yml,https://github.com/openai/openai-agents-python
openai-agents-python,release-pr.yml,release-pr,ubuntu-latest,public,0,0,0,https://github.com/openai/openai-agents-python/blob/main/.github/workflows/release-pr.yml,https://github.com/openai/openai-agents-python
openai-agents-python,release-tag.yml,tag-release,ubuntu-latest,public,0,0,0,https://github.com/openai/openai-agents-python/blob/main/.github/workflows/release-tag.yml,https://github.com/openai/openai-agents-python
openai-agents-python,tests.yml,build-docs,ubuntu-latest,public,0,0,0,https://github.com/openai/openai-agents-python/blob/main/.github/workflows/tests.yml,https://github.com/openai/openai-agents-python
openai-agents-python,tests.yml,lint,ubuntu-latest,public,0,0,0,https://github.com/openai/openai-agents-python/blob/main/.github/workflows/tests.yml,https://github.com/openai/openai-agents-python
openai-agents-python,tests.yml,tests,ubuntu-latest,public,0,0,0,https://github.com/openai/openai-agents-python/blob/main/.github/workflows/tests.yml,https://github.com/openai/openai-agents-python
openai-agents-python,tests.yml,tests-windows,windows-latest,public,0,0,0,https://github.com/openai/openai-agents-python/blob/main/.github/workflows/tests.yml,https://github.com/openai/openai-agents-python
openai-agents-python,tests.yml,typecheck,ubuntu-latest,public,0,0,0,https://github.com/openai/openai-agents-python/blob/main/.github/workflows/tests.yml,https://github.com/openai/openai-agents-python
openai-apps-sdk-examples,pre-commit.yml,pre-commit,ubuntu-latest,public,0,0,0,https://github.com/openai/openai-apps-sdk-examples/blob/main/.github/workflows/pre-commit.yml,https://github.com/openai/openai-apps-sdk-examples
openai-chatkit-advanced-samples,ci.yml,node,ubuntu-latest,public,0,0,0,https://github.com/openai/openai-chatkit-advanced-samples/blob/main/.github/workflows/ci.yml,https://github.com/openai/openai-chatkit-advanced-samples
openai-chatkit-advanced-samples,ci.yml,python,ubuntu-latest,public,0,0,0,https://github.com/openai/openai-chatkit-advanced-samples/blob/main/.github/workflows/ci.yml,https://github.com/openai/openai-chatkit-advanced-samples
openai-chatkit-starter-app,ci.yml,node,ubuntu-latest,public,0,0,0,https://github.com/openai/openai-chatkit-starter-app/blob/main/.github/workflows/ci.yml,https://github.com/openai/openai-chatkit-starter-app
openai-chatkit-starter-app,ci.yml,python,ubuntu-latest,public,0,0,0,https://github.com/openai/openai-chatkit-starter-app/blob/main/.github/workflows/ci.yml,https://github.com/openai/openai-chatkit-starter-app
openai-cli,create-releases.yml,release,ubuntu-latest,public,0,0,0,https://github.com/openai/openai-cli/blob/main/.github/workflows/create-releases.yml,https://github.com/openai/openai-cli
openai-cli,dispatch-publish-release.yml,dispatch,ubuntu-latest,public,0,0,0,https://github.com/openai/openai-cli/blob/main/.github/workflows/dispatch-publish-release.yml,https://github.com/openai/openai-cli
openai-cli,publish-release.yml,goreleaser,ubuntu-latest,public,0,0,0,https://github.com/openai/openai-cli/blob/main/.github/workflows/publish-release.yml,https://github.com/openai/openai-cli
openai-cookbook,build-website.yaml,deploy,ubuntu-latest,public,0,0,0,https://github.com/openai/openai-cookbook/blob/main/.github/workflows/build-website.yaml,https://github.com/openai/openai-cookbook
openai-cookbook,stale.yaml,stale,ubuntu-latest,public,0,0,0,https://github.com/openai/openai-cookbook/blob/main/.github/workflows/stale.yaml,https://github.com/openai/openai-cookbook
