third_party_org_name,third_party_repo_name,third_party_ref,third_party_repo_fullname,third_party_ref_type,third_party_url,third_party_archived,third_parth_forked,third_party_stars,repo_name,workflow_path,workflow_type,visibility,archived,forked,reusable_workflow,workflow_url,repo_url
actions,checkout,de0fac2e4500dabe0009e67214ff5f5447ce83dd,actions/checkout@de0fac2e4500dabe0009e67214ff5f5447ce83dd,commit,https://github.com/actions/checkout/blob/de0fac2e4500dabe0009e67214ff5f5447ce83dd/action.yml,0,0,8019,codex,cargo-deny.yml,workflow,public,0,0,0,https://github.com/openai/codex/blob/main/.github/workflows/cargo-deny.yml,https://github.com/openai/codex
actions,checkout,de0fac2e4500dabe0009e67214ff5f5447ce83dd,actions/checkout@de0fac2e4500dabe0009e67214ff5f5447ce83dd,commit,https://github.com/actions/checkout/blob/de0fac2e4500dabe0009e67214ff5f5447ce83dd/action.yml,0,0,8019,codex,ci.yml,workflow,public,0,0,0,https://github.com/openai/codex/blob/main/.github/workflows/ci.yml,https://github.com/openai/codex
actions,checkout,de0fac2e4500dabe0009e67214ff5f5447ce83dd,actions/checkout@de0fac2e4500dabe0009e67214ff5f5447ce83dd,commit,https://github.com/actions/checkout/blob/de0fac2e4500dabe0009e67214ff5f5447ce83dd/action.yml,0,0,8019,codex,codespell.yml,workflow,public,0,0,0,https://github.com/openai/codex/blob/main/.github/workflows/codespell.yml,https://github.com/openai/codex
actions,checkout,de0fac2e4500dabe0009e67214ff5f5447ce83dd,actions/checkout@de0fac2e4500dabe0009e67214ff5f5447ce83dd,commit,https://github.com/actions/checkout/blob/de0fac2e4500dabe0009e67214ff5f5447ce83dd/action.yml,0,0,8019,codex,python-runtime-build.yml,workflow,public,0,0,1,https://github.com/openai/codex/blob/main/.github/workflows/python-runtime-build.yml,https://github.com/openai/codex
actions,checkout,de0fac2e4500dabe0009e67214ff5f5447ce83dd,actions/checkout@de0fac2e4500dabe0009e67214ff5f5447ce83dd,commit,https://github.com/actions/checkout/blob/de0fac2e4500dabe0009e67214ff5f5447ce83dd/action.yml,0,0,8019,codex,python-runtime-release.yml,workflow,public,0,0,0,https://github.com/openai/codex/blob/main/.github/workflows/python-runtime-release.yml,https://github.com/openai/codex
actions,checkout,de0fac2e4500dabe0009e67214ff5f5447ce83dd,actions/checkout@de0fac2e4500dabe0009e67214ff5f5447ce83dd,commit,https://github.com/actions/checkout/blob/de0fac2e4500dabe0009e67214ff5f5447ce83dd/action.yml,0,0,8019,codex,python-sdk-release.yml,workflow,public,0,0,0,https://github.com/openai/codex/blob/main/.github/workflows/python-sdk-release.yml,https://github.com/openai/codex
actions,checkout,de0fac2e4500dabe0009e67214ff5f5447ce83dd,actions/checkout@de0fac2e4500dabe0009e67214ff5f5447ce83dd,commit,https://github.com/actions/checkout/blob/de0fac2e4500dabe0009e67214ff5f5447ce83dd/action.yml,0,0,8019,codex,python-sdk-release.yml,workflow,public,0,0,0,https://github.com/openai/codex/blob/main/.github/workflows/python-sdk-release.yml,https://github.com/openai/codex
actions,checkout,de0fac2e4500dabe0009e67214ff5f5447ce83dd,actions/checkout@de0fac2e4500dabe0009e67214ff5f5447ce83dd,commit,https://github.com/actions/checkout/blob/de0fac2e4500dabe0009e67214ff5f5447ce83dd/action.yml,0,0,8019,codex,rust-ci-full-nextest-platform.yml,workflow,public,0,0,1,https://github.com/openai/codex/blob/main/.github/workflows/rust-ci-full-nextest-platform.yml,https://github.com/openai/codex
actions,checkout,de0fac2e4500dabe0009e67214ff5f5447ce83dd,actions/checkout@de0fac2e4500dabe0009e67214ff5f5447ce83dd,commit,https://github.com/actions/checkout/blob/de0fac2e4500dabe0009e67214ff5f5447ce83dd/action.yml,0,0,8019,codex,rust-ci-full.yml,workflow,public,0,0,0,https://github.com/openai/codex/blob/main/.github/workflows/rust-ci-full.yml,https://github.com/openai/codex
actions,checkout,de0fac2e4500dabe0009e67214ff5f5447ce83dd,actions/checkout@de0fac2e4500dabe0009e67214ff5f5447ce83dd,commit,https://github.com/actions/checkout/blob/de0fac2e4500dabe0009e67214ff5f5447ce83dd/action.yml,0,0,8019,codex,rust-ci-full.yml,workflow,public,0,0,0,https://github.com/openai/codex/blob/main/.github/workflows/rust-ci-full.yml,https://github.com/openai/codex
actions,checkout,de0fac2e4500dabe0009e67214ff5f5447ce83dd,actions/checkout@de0fac2e4500dabe0009e67214ff5f5447ce83dd,commit,https://github.com/actions/checkout/blob/de0fac2e4500dabe0009e67214ff5f5447ce83dd/action.yml,0,0,8019,codex,rust-ci.yml,workflow,public,0,0,0,https://github.com/openai/codex/blob/main/.github/workflows/rust-ci.yml,https://github.com/openai/codex
actions,checkout,de0fac2e4500dabe0009e67214ff5f5447ce83dd,actions/checkout@de0fac2e4500dabe0009e67214ff5f5447ce83dd,commit,https://github.com/actions/checkout/blob/de0fac2e4500dabe0009e67214ff5f5447ce83dd/action.yml,0,0,8019,codex,rust-release-argument-comment-lint.yml,workflow,public,0,0,1,https://github.com/openai/codex/blob/main/.github/workflows/rust-release-argument-comment-lint.yml,https://github.com/openai/codex
actions,checkout,de0fac2e4500dabe0009e67214ff5f5447ce83dd,actions/checkout@de0fac2e4500dabe0009e67214ff5f5447ce83dd,commit,https://github.com/actions/checkout/blob/de0fac2e4500dabe0009e67214ff5f5447ce83dd/action.yml,0,0,8019,codex,rust-release-prepare.yml,workflow,public,0,0,0,https://github.com/openai/codex/blob/main/.github/workflows/rust-release-prepare.yml,https://github.com/openai/codex
actions,checkout,de0fac2e4500dabe0009e67214ff5f5447ce83dd,actions/checkout@de0fac2e4500dabe0009e67214ff5f5447ce83dd,commit,https://github.com/actions/checkout/blob/de0fac2e4500dabe0009e67214ff5f5447ce83dd/action.yml,0,0,8019,codex,rust-release-windows.yml,workflow,public,0,0,1,https://github.com/openai/codex/blob/main/.github/workflows/rust-release-windows.yml,https://github.com/openai/codex
actions,checkout,de0fac2e4500dabe0009e67214ff5f5447ce83dd,actions/checkout@de0fac2e4500dabe0009e67214ff5f5447ce83dd,commit,https://github.com/actions/checkout/blob/de0fac2e4500dabe0009e67214ff5f5447ce83dd/action.yml,0,0,8019,codex,rust-release-zsh.yml,workflow,public,0,0,1,https://github.com/openai/codex/blob/main/.github/workflows/rust-release-zsh.yml,https://github.com/openai/codex
actions,checkout,de0fac2e4500dabe0009e67214ff5f5447ce83dd,actions/checkout@de0fac2e4500dabe0009e67214ff5f5447ce83dd,commit,https://github.com/actions/checkout/blob/de0fac2e4500dabe0009e67214ff5f5447ce83dd/action.yml,0,0,8019,codex,rust-release.yml,workflow,public,0,0,0,https://github.com/openai/codex/blob/main/.github/workflows/rust-release.yml,https://github.com/openai/codex
actions,checkout,de0fac2e4500dabe0009e67214ff5f5447ce83dd,actions/checkout@de0fac2e4500dabe0009e67214ff5f5447ce83dd,commit,https://github.com/actions/checkout/blob/de0fac2e4500dabe0009e67214ff5f5447ce83dd/action.yml,0,0,8019,codex,rust-release.yml,workflow,public,0,0,0,https://github.com/openai/codex/blob/main/.github/workflows/rust-release.yml,https://github.com/openai/codex
actions,checkout,de0fac2e4500dabe0009e67214ff5f5447ce83dd,actions/checkout@de0fac2e4500dabe0009e67214ff5f5447ce83dd,commit,https://github.com/actions/checkout/blob/de0fac2e4500dabe0009e67214ff5f5447ce83dd/action.yml,0,0,8019,codex,rusty-v8-release.yml,workflow,public,0,0,0,https://github.com/openai/codex/blob/main/.github/workflows/rusty-v8-release.yml,https://github.com/openai/codex
actions,checkout,de0fac2e4500dabe0009e67214ff5f5447ce83dd,actions/checkout@de0fac2e4500dabe0009e67214ff5f5447ce83dd,commit,https://github.com/actions/checkout/blob/de0fac2e4500dabe0009e67214ff5f5447ce83dd/action.yml,0,0,8019,codex,sdk.yml,workflow,public,0,0,0,https://github.com/openai/codex/blob/main/.github/workflows/sdk.yml,https://github.com/openai/codex
actions,checkout,de0fac2e4500dabe0009e67214ff5f5447ce83dd,actions/checkout@de0fac2e4500dabe0009e67214ff5f5447ce83dd,commit,https://github.com/actions/checkout/blob/de0fac2e4500dabe0009e67214ff5f5447ce83dd/action.yml,0,0,8019,codex,v8-canary.yml,workflow,public,0,0,0,https://github.com/openai/codex/blob/main/.github/workflows/v8-canary.yml,https://github.com/openai/codex
actions,checkout,de0fac2e4500dabe0009e67214ff5f5447ce83dd,actions/checkout@de0fac2e4500dabe0009e67214ff5f5447ce83dd,commit,https://github.com/actions/checkout/blob/de0fac2e4500dabe0009e67214ff5f5447ce83dd/action.yml,0,0,8019,codex-action,ci.yml,workflow,public,0,0,0,https://github.com/openai/codex-action/blob/main/.github/workflows/ci.yml,https://github.com/openai/codex-action
actions,checkout,de0fac2e4500dabe0009e67214ff5f5447ce83dd,actions/checkout@de0fac2e4500dabe0009e67214ff5f5447ce83dd,commit,https://github.com/actions/checkout/blob/de0fac2e4500dabe0009e67214ff5f5447ce83dd/action.yml,0,0,8019,codex-plugin-cc,pull-request-ci.yml,workflow,public,0,0,0,https://github.com/openai/codex-plugin-cc/blob/main/.github/workflows/pull-request-ci.yml,https://github.com/openai/codex-plugin-cc
actions,checkout,de0fac2e4500dabe0009e67214ff5f5447ce83dd,actions/checkout@de0fac2e4500dabe0009e67214ff5f5447ce83dd,commit,https://github.com/actions/checkout/blob/de0fac2e4500dabe0009e67214ff5f5447ce83dd/action.yml,0,0,8019,codex-universal,build-image.yml,workflow,public,0,0,0,https://github.com/openai/codex-universal/blob/main/.github/workflows/build-image.yml,https://github.com/openai/codex-universal
actions,checkout,de0fac2e4500dabe0009e67214ff5f5447ce83dd,actions/checkout@de0fac2e4500dabe0009e67214ff5f5447ce83dd,commit,https://github.com/actions/checkout/blob/de0fac2e4500dabe0009e67214ff5f5447ce83dd/action.yml,0,0,8019,compose-richtext,android.yml,workflow,public,0,1,0,https://github.com/openai/compose-richtext/blob/main/.github/workflows/android.yml,https://github.com/openai/compose-richtext
actions,checkout,de0fac2e4500dabe0009e67214ff5f5447ce83dd,actions/checkout@de0fac2e4500dabe0009e67214ff5f5447ce83dd,commit,https://github.com/actions/checkout/blob/de0fac2e4500dabe0009e67214ff5f5447ce83dd/action.yml,0,0,8019,compose-richtext,docs.yml,workflow,public,0,1,0,https://github.com/openai/compose-richtext/blob/main/.github/workflows/docs.yml,https://github.com/openai/compose-richtext
actions,checkout,de0fac2e4500dabe0009e67214ff5f5447ce83dd,actions/checkout@de0fac2e4500dabe0009e67214ff5f5447ce83dd,commit,https://github.com/actions/checkout/blob/de0fac2e4500dabe0009e67214ff5f5447ce83dd/action.yml,0,0,8019,compose-richtext,publish.yml,workflow,public,0,1,0,https://github.com/openai/compose-richtext/blob/main/.github/workflows/publish.yml,https://github.com/openai/compose-richtext
actions,checkout,master,actions/checkout@master,branch,https://github.com/actions/checkout/blob/master/action.yml,0,0,8019,etcd,ci.yml,workflow,public,1,1,0,https://github.com/openai/etcd/blob/6.3.0-openai/.github/workflows/ci.yml,https://github.com/openai/etcd
actions,checkout,main,actions/checkout@main,branch,https://github.com/actions/checkout/blob/main/action.yml,0,0,8019,etcd,ci.yml,workflow,public,1,1,0,https://github.com/openai/etcd/blob/6.3.0-openai/.github/workflows/ci.yml,https://github.com/openai/etcd
actions,checkout,master,actions/checkout@master,branch,https://github.com/actions/checkout/blob/master/action.yml,0,0,8019,etcd,md-links.yml,workflow,public,1,1,0,https://github.com/openai/etcd/blob/6.3.0-openai/.github/workflows/md-links.yml,https://github.com/openai/etcd
actions,checkout,692973e3d937129bcbf40652eb9f2f61becf3332,actions/checkout@692973e3d937129bcbf40652eb9f2f61becf3332,commit,https://github.com/actions/checkout/blob/692973e3d937129bcbf40652eb9f2f61becf3332/action.yml,0,0,8019,euphony,build.yml,workflow,public,0,0,0,https://github.com/openai/euphony/blob/main/.github/workflows/build.yml,https://github.com/openai/euphony
actions,checkout,692973e3d937129bcbf40652eb9f2f61becf3332,actions/checkout@692973e3d937129bcbf40652eb9f2f61becf3332,commit,https://github.com/actions/checkout/blob/692973e3d937129bcbf40652eb9f2f61becf3332/action.yml,0,0,8019,euphony,publish.yml,workflow,public,0,0,0,https://github.com/openai/euphony/blob/main/.github/workflows/publish.yml,https://github.com/openai/euphony
actions,checkout,ee0669bd1cc54295c223e0bb666b733df41de1c5,actions/checkout@ee0669bd1cc54295c223e0bb666b733df41de1c5,commit,https://github.com/actions/checkout/blob/ee0669bd1cc54295c223e0bb666b733df41de1c5/action.yml,0,0,8019,evals,run_tests.yaml,workflow,public,0,0,0,https://github.com/openai/evals/blob/main/.github/workflows/run_tests.yaml,https://github.com/openai/evals
actions,checkout,ee0669bd1cc54295c223e0bb666b733df41de1c5,actions/checkout@ee0669bd1cc54295c223e0bb666b733df41de1c5,commit,https://github.com/actions/checkout/blob/ee0669bd1cc54295c223e0bb666b733df41de1c5/action.yml,0,0,8019,evals,test_eval.yaml,workflow,public,0,0,0,https://github.com/openai/evals/blob/main/.github/workflows/test_eval.yaml,https://github.com/openai/evals
actions,checkout,34e114876b0b11c390a56381ad16ebd13914f8d5,actions/checkout@34e114876b0b11c390a56381ad16ebd13914f8d5,commit,https://github.com/actions/checkout/blob/34e114876b0b11c390a56381ad16ebd13914f8d5/action.yml,0,0,8019,frontier-evals,alcatraz_lint.yml,workflow,public,0,0,0,https://github.com/openai/frontier-evals/blob/main/.github/workflows/alcatraz_lint.yml,https://github.com/openai/frontier-evals
actions,checkout,34e114876b0b11c390a56381ad16ebd13914f8d5,actions/checkout@34e114876b0b11c390a56381ad16ebd13914f8d5,commit,https://github.com/actions/checkout/blob/34e114876b0b11c390a56381ad16ebd13914f8d5/action.yml,0,0,8019,frontier-evals,ci.yml,workflow,public,0,0,0,https://github.com/openai/frontier-evals/blob/main/.github/workflows/ci.yml,https://github.com/openai/frontier-evals
actions,checkout,34e114876b0b11c390a56381ad16ebd13914f8d5,actions/checkout@34e114876b0b11c390a56381ad16ebd13914f8d5,commit,https://github.com/actions/checkout/blob/34e114876b0b11c390a56381ad16ebd13914f8d5/action.yml,0,0,8019,frontier-evals,compatibility_api_lint.yml,workflow,public,0,0,0,https://github.com/openai/frontier-evals/blob/main/.github/workflows/compatibility_api_lint.yml,https://github.com/openai/frontier-evals
